UserInfo_2,UserInfo_3,UserInfo_4,ProductInfo_1,UserInfo_5,UserInfo_7,UserInfo_8,UserInfo_11,UserInfo_12,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_19,UserInfo_20,UserInfo_23,UserInfo_25,UserInfo_27,UserInfo_28,UserInfo_33,UserInfo_36,UserInfo_39,UserInfo_40,UserInfo_44,UserInfo_48,UserInfo_49,UserInfo_52,UserInfo_54,UserInfo_60,UserInfo_63,UserInfo_66,ProductInfo_49,ProductInfo_50,UserInfo_67,UserInfo_68,WebInfo_1,UserInfo_72,UserInfo_73,UserInfo_75,UserInfo_76,UserInfo_80,UserInfo_82,UserInfo_83,UserInfo_85,UserInfo_92,UserInfo_94,UserInfo_96,UserInfo_97,UserInfo_100,UserInfo_101,UserInfo_104,UserInfo_105,UserInfo_106,UserInfo_107,UserInfo_108,ProductInfo_89,UserInfo_113,UserInfo_115,UserInfo_118,UserInfo_121,UserInfo_122,UserInfo_125,UserInfo_127,UserInfo_130,UserInfo_132,UserInfo_133,UserInfo_134,UserInfo_135,UserInfo_136,UserInfo_147,UserInfo_149,UserInfo_153,UserInfo_155,UserInfo_160,UserInfo_169,UserInfo_179,WebInfo_3,UserInfo_184,UserInfo_186,UserInfo_190,UserInfo_193,UserInfo_196,UserInfo_197,UserInfo_200,UserInfo_210,UserInfo_217,UserInfo_222,UserInfo_227,UserInfo_229,UserInfo_231,UserInfo_238,UserInfo_242,UserInfo_243,UserInfo_246,UserInfo_248,UserInfo_261,UserInfo_262,UserInfo_269
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,336.0,1.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,36.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,3.0,-999.0,-999.0,-999.0,-999.0,44000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,125.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,3.0,-999.0,-999.0,-999.0,-999.0,-1.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0
-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,1.0,-999.0,2539.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-3289.61,-999.0,-999.0,-999.0,3.0,0.0,-999.0,40139.99,-999.0,-999.0,-999.0,0.0,60000.0,-999.0,0.0,280.98,-999.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,164.0,0.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,2489.55,0.0,-999.0,2.0,0.0,0.8955833333333333,-999.0,0.0,-999.0,-999.0,0.0,0.0,113.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,1.0,3580.54,-999.0,-999.0,-999.0,-999.0,2.0,0.0,0.0,-999.0,-999.0,0.0,-999.0,1.0,0.0,-999.0,3.0,0.0,-999.0,15000.0,0.0,3000.0,-999.0,-999.0,0.0,-999.0,1.0,0.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,-999.0,4724.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,7176.27,-999.0,0.0,-999.0,0.0,0.0,-999.0,0.0,50.23,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,74.0,0.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,108.77,0.0,-999.0,-999.0,0.0,0.27225,-999.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,110800.0,2.0,742.63,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,-999.0,1.0,0.0,-999.0,0.0,0.0,-999.0,25000.0,0.0,5000.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,13.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,174.0,1.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,58.0,0.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,-999.0,1.0,-999.0,-999.0,3.0,0.0,-999.0,-999.0,0.0,35000.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,2.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,-999.0,1.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0
-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,2.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,-999.0,1.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,11.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,24550.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,98.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,209162.0,-999.0,146414.0,1.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4188.0,1.0,-999.0,-999.0,3.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49800.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,5000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,1.0,0.0,5897.0,0.0,-999.0,6780.0,3.0,-999.0,34418.0,-58142.23,-999.0,-999.0,0.0,2.0,0.0,-999.0,177539.53,0.0,0.0,-999.0,5085.0,0.0,0.0,0.0,1242.78,0.0,-999.0,-999.0,0.0,-999.0,0.0,5085.0,122.0,0.0,-999.0,565.0,-999.0,34418.0,0.0,31901.59,0.0,0.0,23109.7,0.0,0.0,3.0,5085.0,1.1432536231884058,-999.0,0.0,-999.0,-999.0,0.0,0.0,171.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,0.0,9908.55,0.0,-999.0,-999.0,34418.0,-999.0,34418.0,0.0,-999.0,-999.0,0.0,9000.0,1.0,0.0,-999.0,1.0,0.0,-999.0,115000.0,0.0,23000.0,2.0,-999.0,0.0,-999.0,2.0,0.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,0.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,432.9,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,0.11,-999.0,0.0,432.9,38387.37,0.0,-999.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,432.83,-999.0,1.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,1.0,0.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,13.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2694.0,1.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
